6,r,244968,8,98,13418733000,10526
6,r,244976,8,98,13418802000,10403
6,r,245312,8,99,13419012000,10411
6,w,244968,8,98,13419208000,10417
6,w,244960,8,98,13419278000,9198
6,w,244936,8,98,13419544000,9206
6,r,244936,8,98,13419614000,9210
6,w,244920,8,98,13419810000,9217
6,w,244912,8,98,13419880000,8723
6,w,244904,8,98,13420013000,8727
6,w,244824,8,98,13420132000,8732
6,r,244824,8,98,13420202000,8736
6,w,244864,8,98,13420271000,8740
6,r,244824,8,98,13420341000,8744
6,w,244808,8,98,13420508000,8751
6,r,20496,8,99,13420578000,8272
6,r,245696,8,99,13421355000,140735678697076
6,r,245704,8,99,13421432000,140735678697076
6,r,245712,8,99,13421558000,140735678697080
6,r,245720,8,99,13421635000,140735678697080
6,r,245728,8,99,13421810000,140735678697085
6,r,245736,8,99,13421887000,140735678697085
6,r,245744,8,99,13422013000,140735678697090
6,r,245752,8,99,13422090000,140735678697090
6,r,244808,8,98,13423308000,140735678697155
6,w,244844,4,98,13423434000,8756
6,r,244844,4,98,13423832000,8759
6,w,244848,4,98,13424189000,8773
6,w,244872,8,98,13424259000,8776
6,r,244872,8,98,13424329000,8784
6,w,244836,4,98,13424427000,8788
6,w,244852,4,98,13424546000,8791
6,w,244856,4,98,13424665000,8798
6,r,244848,4,98,13424735000,8805
6,r,244864,8,98,13424994000,8814
6,w,244880,8,98,13425190000,8821
6,r,244848,4,98,13425260000,8825
6,w,244832,4,98,13425456000,8830
6,r,244832,4,98,13425575000,8944
6,r,244848,4,98,13425771000,8950
6,r,244864,8,98,13426030000,8959
6,w,244888,8,98,13426226000,8966
6,w,244840,4,98,13426345000,8970
6,r,244844,4,98,13426415000,8977
6,r,244888,8,98,13426758000,9005
6,r,245714,1,99,13426919000,9013
6,r,244840,4,131170,13427164000,9022
6,w,244840,4,98,13427213000,9022
6,r,244888,8,98,13427283000,9025
6,r,245713,1,99,13427479000,9033
6,r,244840,4,131170,13427724000,9042
6,w,244840,4,98,13427773000,9042
6,r,244888,8,98,13427892000,9045
6,r,245712,1,99,13427990000,9049
6,r,244840,4,131170,13428214000,9055
6,w,244840,4,98,13428263000,9055
6,r,244844,4,98,13428333000,9058
6,r,244836,4,131170,13428431000,9061
6,w,244836,4,98,13428480000,9061
6,r,244836,4,98,13428550000,9064
6,w,244808,8,98,13428746000,9069
6,w,244800,8,98,13428816000,8660
6,w,244796,4,98,13428935000,8664
6,r,244796,4,98,13429005000,8667
6,r,244796,4,131170,13429172000,8673
6,w,244796,4,98,13429192000,8673
6,r,244796,4,98,13429276000,8676
6,w,244796,4,98,13429443000,8685
6,r,244796,4,98,13429513000,8688
6,r,244796,4,131170,13429680000,8694
6,w,244796,4,98,13429700000,8694
6,r,244796,4,98,13429770000,8697
6,w,244796,4,98,13429937000,8706
6,r,244796,4,98,13430007000,8709
6,r,244796,4,131170,13430125000,8715
6,w,244796,4,98,13430145000,8715
6,r,244796,4,98,13430278000,8718
6,r,244800,8,98,13430347000,8721
6,r,244808,8,98,13430445000,8722
6,w,244836,4,98,13430543000,9074
6,r,244836,4,98,13430613000,9077
6,w,244808,8,98,13430809000,9085
6,r,20536,8,99,13430879000,8352
6,w,244800,8,98,13431054000,140735678879940
6,w,244792,8,98,13431124000,140735678879942
6,w,244784,8,98,13431194000,140735678879944
6,w,244776,8,98,13431264000,140735678879945
6,r,333416,8,100,13431765000,140735678879952
6,w,244760,8,98,13431877000,140735678879961
6,r,582252,4,99,13433690000,140735678880613
6,w,244696,8,98,13433949000,140735678880909
6,r,319064,8,99,13434117000,140735679046708
6,r,232120,8,99,13434243000,140735679046715
6,r,244696,8,98,13434502000,140735679046724
6,r,244760,8,98,13434746000,140735678880120
6,r,333416,8,100,13434907000,140735678880125
6,r,244776,8,98,13435152000,140735678880144
6,r,244784,8,98,13435250000,140735678880145
6,r,244792,8,98,13435348000,140735678880146
6,r,244800,8,98,13435446000,140735678880148
6,r,244808,8,98,13435544000,140735678880150
6,r,244904,8,98,13436244000,9124
6,r,244912,8,98,13436342000,9128
6,r,244920,8,98,13436440000,9129
6,w,244956,4,98,13436572000,9222
6,r,21416,8,99,13436691000,9368
6,r,244956,4,98,13436852000,9375
6,r,631704,4,99,13437293000,9398
6,r,21416,8,99,13437580000,9230
6,r,244956,4,98,13437678000,9237
6,r,244936,8,98,13438245000,9264
6,w,244920,8,98,13438490000,9274
6,r,20520,8,99,13438574000,8320
6,r,245712,8,99,13439404000,140735678689242
6,r,631708,8,99,13439565000,140735678689246
6,r,245720,8,99,13439691000,140735678689250
6,r,631716,8,99,13439866000,140735678689255
6,r,631708,1,99,13440433000,140735678694372
6,r,245712,1,99,13440531000,140735678694376
6,r,244920,8,98,13440734000,140735678694382
6,r,244956,4,131170,13440964000,9315
6,w,244956,4,98,13441041000,9315
6,w,244920,8,98,13441258000,9324
6,r,20536,8,99,13441328000,8352
6,w,244912,8,98,13441503000,140735678879940
6,w,244904,8,98,13441573000,140735678879942
6,w,244896,8,98,13441643000,140735678879944
6,w,244888,8,98,13441713000,140735678879945
6,r,333416,8,100,13441930000,140735678879952
6,w,244872,8,98,13442042000,140735678879961
6,r,582252,4,99,13443855000,140735678880613
6,w,244808,8,98,13444128000,140735678880909
6,r,319064,8,99,13444296000,140735679046708
