5,r,10520,8,256,13418684000,10526
5,r,10400,8,256,13418753000,10403
5,r,10400,8,256,13418851000,10407
5,r,10408,8,256,13418900000,10407
5,r,10408,8,256,13418949000,10411
5,r,10408,8,256,13419061000,10414
5,r,10416,8,256,13419110000,10414
5,r,10416,8,256,13419159000,10417
5,r,9192,8,256,13419229000,9198
5,r,9192,8,256,13419299000,9199
5,r,9200,8,256,13419348000,9199
5,r,9200,8,256,13419397000,9202
5,r,9200,8,256,13419446000,9206
5,r,9208,8,256,13419495000,9206
5,r,9208,8,256,13419565000,9210
5,r,9208,8,256,13419663000,9214
5,r,9216,8,256,13419712000,9214
5,r,9216,8,256,13419761000,9217
5,r,8720,8,256,13419831000,8723
5,r,8720,8,256,13419901000,8724
5,r,8720,8,256,13419950000,8727
5,r,8728,8,256,13420034000,8728
5,r,8728,8,256,13420083000,8732
5,r,8736,8,256,13420153000,8736
5,r,8736,8,256,13420222000,8740
5,r,8744,8,256,13420292000,8744
5,r,8744,8,256,13420361000,8748
5,r,8744,8,256,13420410000,8751
5,r,8752,8,256,13420459000,8751
5,r,8272,8,256,13420529000,8272
5,r,638432,8,256,13420641000,140735678696928
5,r,638432,8,256,13420718000,140735678696932
5,r,638440,8,256,13420767000,140735678696936
5,r,638440,8,256,13420816000,140735678696940
5,r,638448,8,256,13420865000,140735678696944
5,r,638448,8,256,13420914000,140735678696948
5,r,638448,8,256,13420963000,140735678696951
5,r,638456,8,256,13421012000,140735678696951
5,r,638456,8,256,13421061000,140735678696954
5,r,638464,8,256,13421110000,140735678696954
5,r,638464,8,256,13421159000,140735678696961
5,r,638472,8,256,13421208000,140735678696968
5,r,638472,8,256,13421257000,140735678696970
5,r,638472,8,256,13421432000,140735678696974
5,r,638480,8,256,13421509000,140735678696974
5,r,638480,8,256,13421558000,140735678696978
5,r,638480,8,256,13421607000,140735678696982
5,r,638488,8,256,13421656000,140735678696984
5,r,638488,8,256,13421705000,140735678696986
5,r,638488,8,256,13421754000,140735678696989
5,r,8752,8,256,13421880000,8756
5,r,8752,8,256,13421950000,8759
5,r,8760,8,256,13421999000,8759
5,r,8760,8,256,13422097000,8762
5,r,8760,8,256,13422146000,8765
5,r,8760,8,256,13422195000,8767
5,r,8768,8,256,13422244000,8767
5,r,8768,8,256,13422307000,8770
5,r,8768,8,256,13422356000,8773
5,r,8776,8,256,13422426000,8776
5,r,8784,8,256,13422496000,8784
5,r,8784,8,256,13422594000,8788
5,r,8784,8,256,13422664000,8791
5,r,8792,8,256,13422713000,8791
5,r,8792,8,256,13422783000,8798
5,r,8800,8,256,13422832000,8798
5,r,8800,8,256,13422902000,8805
5,r,8808,8,256,13423000000,8808
5,r,8808,8,256,13423049000,8811
5,r,8808,8,256,13423098000,8814
5,r,8816,8,256,13423147000,8814
5,r,8816,8,256,13423245000,8818
5,r,8816,8,256,13423294000,8821
5,r,8824,8,256,13423357000,8821
5,r,8824,8,256,13423427000,8825
5,r,8824,8,256,13423525000,8828
5,r,8824,8,256,13423832000,8830
5,r,8832,8,256,13423881000,8830
5,r,8832,8,256,13423951000,8833
5,r,8944,8,256,13424000000,8944
5,r,8944,8,256,13424112000,8948
5,r,8832,8,256,13424161000,8835
5,r,8832,8,256,13424259000,8838
5,r,8840,8,256,13424308000,8840
5,r,8848,8,256,13424357000,8848
5,r,8848,8,256,13424455000,8852
5,r,8848,8,256,13424504000,8855
5,r,8856,8,256,13424553000,8855
5,r,8856,8,256,13424651000,8857
5,r,8856,8,256,13424721000,8860
5,r,8856,8,256,13424819000,8863
5,r,8864,8,256,13424868000,8863
5,r,8864,8,256,13424980000,8867
5,r,8864,8,256,13425050000,8870
5,r,8872,8,256,13425099000,8870
5,r,8872,8,256,13425197000,8873
5,r,8872,8,256,13425246000,8878
5,r,8880,8,256,13425295000,8880
5,r,8632,8,256,13425365000,8633
5,r,8632,8,256,13425435000,8634
5,r,8632,8,256,13425484000,8637
5,r,8640,8,256,13425554000,8640
5,r,8640,8,256,13425603000,8642
5,r,8640,8,256,13425673000,8645
5,r,8648,8,256,13425722000,8645
5,r,8648,8,256,13425820000,8649
5,r,8648,8,256,13425889000,8652
5,r,8648,8,256,13425938000,8654
5,r,8656,8,256,13426001000,8656
5,r,8656,8,256,13426050000,8658
5,r,8656,8,256,13426148000,8659
5,r,8880,8,256,13426246000,8885
5,r,8888,8,256,13426316000,8888
5,r,8888,8,256,13426414000,8891
5,r,8888,8,256,13426512000,8895
5,r,8896,8,256,13426561000,8895
5,r,8896,8,256,13426631000,8898
5,r,8896,8,256,13426729000,8901
5,r,8904,8,256,13426848000,8904
5,r,8904,8,256,13426946000,8907
5,r,8912,8,256,13426995000,8912
5,r,8912,8,256,13427044000,8914
5,r,8632,8,256,13427114000,8633
5,r,8632,8,256,13427184000,8634
5,r,8632,8,256,13427247000,8637
5,r,8640,8,256,13427317000,8640
5,r,8640,8,256,13427366000,8642
5,r,8640,8,256,13427436000,8645
5,r,8648,8,256,13427485000,8645
5,r,8648,8,256,13427583000,8649
5,r,8648,8,256,13427652000,8652
5,r,8648,8,256,13427701000,8654
5,r,8656,8,256,13427750000,8656
5,r,8656,8,256,13427799000,8658
5,r,8656,8,256,13427911000,8659
5,r,8912,8,256,13428009000,8919
5,r,8920,8,256,13428058000,8919
5,r,8920,8,256,13428128000,8922
5,r,8920,8,256,13428226000,8925
5,r,8920,8,256,13428275000,8927
5,r,8928,8,256,13428338000,8927
5,r,8928,8,256,13428387000,8930
5,r,8928,8,256,13428436000,8932
5,r,8936,8,256,13428485000,8932
5,r,8936,8,256,13428534000,8937
5,r,8936,8,256,13428604000,8940
5,r,8944,8,256,13428723000,8944
5,r,8944,8,256,13428821000,8948
5,r,8944,8,256,13428870000,8950
5,r,8952,8,256,13428919000,8950
5,r,8952,8,256,13429017000,8953
5,r,8952,8,256,13429066000,8956
5,r,8952,8,256,13429115000,8959
5,r,8960,8,256,13429164000,8959
5,r,8960,8,256,13429262000,8963
5,r,8960,8,256,13429311000,8966
5,r,8968,8,256,13429374000,8966
5,r,8968,8,256,13429444000,8970
5,r,8976,8,256,13429493000,8970
5,r,8976,8,256,13429563000,8977
5,r,8976,8,256,13429661000,8980
5,r,8976,8,256,13429710000,8983
5,r,8984,8,256,13429759000,8983
5,r,8984,8,256,13429808000,8986
5,r,8984,8,256,13429857000,8988
5,r,8984,8,256,13429906000,8991
5,r,8992,8,256,13429955000,8991
5,r,8992,8,256,13430004000,8993
5,r,8992,8,256,13430053000,8996
5,r,8992,8,256,13430102000,8998
5,r,9000,8,256,13430151000,8998
5,r,9000,8,256,13430200000,9001
5,r,9024,8,256,13430263000,9025
5,r,9024,8,256,13430361000,9029
5,r,9032,8,256,13430410000,9029
5,r,9032,8,256,13430459000,9033
5,r,9032,8,256,13430557000,9036
5,r,9032,8,256,13430606000,9039
5,r,9040,8,256,13430655000,9039
5,r,9040,8,256,13430704000,9042
5,r,9040,8,256,13430823000,9045
5,r,9048,8,256,13430872000,9045
5,r,9048,8,256,13430970000,9049
5,r,9048,8,256,13431068000,9052
5,r,9048,8,256,13431117000,9055
5,r,9056,8,256,13431166000,9055
5,r,9056,8,256,13431285000,9058
5,r,9056,8,256,13431681000,9061
5,r,9064,8,256,13431800000,9064
5,r,9064,8,256,13431898000,9067
5,r,9064,8,256,13431947000,9069
5,r,9072,8,256,13431996000,9069
5,r,8656,8,256,13432066000,8660
5,r,8656,8,256,13432136000,8661
5,r,8664,8,256,13432185000,8664
5,r,8664,8,256,13432255000,8667
5,r,8664,8,256,13432324000,8670
5,r,8672,8,256,13432373000,8670
5,r,8672,8,256,13432422000,8673
5,r,8672,8,256,13432512000,8676
5,r,8672,8,256,13432581000,8679
5,r,8680,8,256,13432630000,8679
5,r,8680,8,256,13432679000,8685
5,r,8688,8,256,13432763000,8688
5,r,8688,8,256,13432832000,8691
5,r,8688,8,256,13432881000,8694
5,r,8696,8,256,13432930000,8694
5,r,8696,8,256,13433020000,8697
5,r,8696,8,256,13433089000,8700
5,r,8704,8,256,13433138000,8700
5,r,8704,8,256,13433187000,8706
5,r,8704,8,256,13433257000,8709
5,r,8712,8,256,13433326000,8712
5,r,8712,8,256,13433375000,8715
5,r,8712,8,256,13433465000,8718
5,r,8720,8,256,13433514000,8718
5,r,8720,8,256,13433583000,8721
5,r,8720,8,256,13433681000,8722
5,r,9072,8,256,13433779000,9074
5,r,9072,8,256,13433863000,9077
5,r,9080,8,256,13433961000,9080
5,r,9080,8,256,13434010000,9085
5,r,9088,8,256,13434059000,9085
5,r,8352,8,256,13434129000,8352
5,r,579776,8,256,13434241000,140735678879936
5,r,579776,8,256,13434304000,140735678879940
5,r,579776,8,256,13434374000,140735678879942
5,r,579784,8,256,13434444000,140735678879944
5,r,579784,8,256,13434514000,140735678879945
5,r,579784,8,256,13434584000,140735678879946
5,r,579784,8,256,13434633000,140735678879948
5,r,579792,8,256,13434682000,140735678879952
5,r,579800,8,256,13434731000,140735678879952
5,r,579800,8,256,13434843000,140735678879961
5,r,579800,8,256,13434913000,140735678879966
5,r,579808,8,256,13434962000,140735678879968
5,r,579808,8,256,13435011000,140735678879974
5,r,579816,8,256,13435060000,140735678879974
5,r,579816,8,256,13435109000,140735678879977
5,r,579816,8,256,13435158000,140735678879983
5,r,579824,8,256,13435207000,140735678879983
5,r,579824,8,256,13435270000,140735678879989
5,r,579832,8,256,13435319000,140735678879989
5,r,579832,8,256,13435368000,140735678879995
5,r,579840,8,256,13435417000,140735678879995
5,r,579840,8,256,13435466000,140735678880001
5,r,579840,8,256,13435515000,140735678880007
5,r,579848,8,256,13435564000,140735678880007
5,r,579848,8,256,13435613000,140735678880010
5,r,579856,8,256,13435662000,140735678880016
5,r,579856,8,256,13435711000,140735678880019
5,r,579920,8,256,13435760000,140735678880080
5,r,579920,8,256,13435809000,140735678880082
5,r,580112,8,256,13435858000,140735678880272
5,r,580112,8,256,13435907000,140735678880275
5,r,580120,8,256,13435956000,140735678880275
5,r,580120,8,256,13436005000,140735678880281
5,r,580120,8,256,13436068000,140735678880284
5,r,580128,8,256,13436117000,140735678880284
5,r,580424,8,256,13436166000,140735678880584
5,r,580424,8,256,13436215000,140735678880587
5,r,580424,8,256,13436264000,140735678880589
5,r,580424,8,256,13436313000,140735678880591
5,r,580432,8,256,13436362000,140735678880591
5,r,580432,8,256,13436411000,140735678880597
5,r,580440,8,256,13436460000,140735678880600
5,r,580440,8,256,13436509000,140735678880606
5,r,580448,8,256,13436558000,140735678880606
5,r,580448,8,256,13436607000,140735678880613
5,r,580456,8,256,13436656000,140735678880613
5,r,580456,8,256,13436768000,140735678880617
